time,h_plus,h_cross
0.606,2.1131709834197417e-32,2.111243088489404e-32
0.607,2.9065431720086923e-32,6.671974915963917e-33
0.608,2.8129811384558976e-32,-9.750324870163e-33
0.609,1.8639019581135734e-32,-2.3151511274823924e-32
0.61,3.5090285908837844e-33,-2.946442704140596e-32
0.611,-1.2638208797852462e-32,-2.6792002932765695e-32
0.612,-2.4886631038159915e-32,-1.5977205293216114e-32
0.613,-2.95227215622032e-32,-3.3745158802579918e-34
0.614,-2.516131665059897e-32,1.535292352108055e-32
0.615,-1.3159282892925284e-32,2.632007214256921e-32
0.616,-1.3287496969221286e-32,2.620064459155277e-32
0.617,2.6346656027663194e-33,2.9209894008734503e-32
0.618,1.770226532662927e-32,2.332223721259799e-32
0.619,2.7333941327862944e-32,1.0358556789709199e-32
0.62,2.8617417702445494e-32,-5.713496840079181e-33
0.621,2.1189987354476034e-32,-1.9993777408740214e-32
0.622,7.340378506870304e-33,-2.814357884729809e-32
0.623,-8.696397169676984e-33,-2.7703785849534744e-32
0.624,-2.2033992036714028e-32,-1.8836786464638403e-32
0.625,-2.8623524765935873e-32,-4.2683429493466485e-33
0.626,-2.648263533500207e-32,1.1550231395291563e-32
0.627,-1.629172632152342e-32,2.3802093309652577e-32
0.628,-1.17809440216745e-33,2.8771574564667686e-32
0.629,1.4243669038119555e-32,2.497098179534399e-32
0.63,2.5280582263729637e-32,1.3585801876394326e-32
0.631,2.858933869539408e-32,-1.8948693711949456e-33
0.632,2.3188991538218783e-32,-1.6747524436266847e-32
0.633,1.0751538094306833e-32,-2.645544385296056e-32
0.634,-4.915601352916058e-33,-2.8082186216569326e-32
0.635,-1.9035068948359918e-32,-2.115971972447525e-32
0.636,-2.7316272452941395e-32,-7.822603022488969e-33
0.637,-2.7259146034789743e-32,7.850099178681645e-33
0.638,-1.8908818140395343e-32,2.1082311970909896e-32
0.639,-4.833411645174918e-33,2.7856354865955694e-32
0.64,1.06656843302401e-32,2.6132767302901674e-32
0.641,2.286824786816407e-32,1.6464216202424235e-32
0.642,2.8072710301703854e-32,1.8187251438676866e-33
0.643,2.471894097645223e-32,-1.3331362425507242e-32
0.644,1.3855779106328337e-32,-2.437506633161235e-32
0.645,-1.1867498114459397e-33,-2.7966087304839257e-32
0.646,-1.581816067677305e-32,-2.3036684954284808e-32
0.647,-2.55883241289611e-32,-1.1114947255000414e-32
0.648,-2.7540918092811243e-32,4.14875716098295e-33
0.649,-2.1107895621118656e-32,1.8099438887590122e-32
0.65,-8.274361271948964e-33,2.6497076663942413e-32
0.651,7.033878462858288e-33,2.680523124963367e-32
0.652,2.0151170697447222e-32,1.8957068965884528e-32
0.653,2.0008999337284445e-32,1.9040295962831923e-32
0.654,2.701774689854291e-32,5.513214536963459e-33
0.655,2.5783223165745285e-32,-9.646206028793688e-33
0.656,1.6708454589721875e-32,-2.1820393182095182e-32
0.657,2.580462370565632e-33,-2.7315375623226323e-32
0.658,-1.2285601345492876e-32,-2.448157293709015e-32
0.659,-2.3364391566032622e-32,-1.4208864822505335e-32
0.66,-2.729787234264753e-32,3.5259893418308397e-34
0.661,-2.2913089574548017e-32,1.4758329693420205e-32
0.662,-1.1571762052558077e-32,2.462600971488562e-32
0.663,3.2524461559759205e-33,2.6968572706828395e-32
0.664,1.7037790152220898e-32,2.109835333935516e-32
0.665,2.5593639104663236e-32,8.828652375224697e-33
0.666,2.6334342503405243e-32,-6.086269218362672e-33
0.667,1.906055398765021e-32,-1.9099855224405725e-32
0.668,6.011939882406585e-33,-2.625914653399148e-32
0.669,-8.822339059930379e-33,-2.540546406732807e-32
0.67,-2.0923121962642877e-32,-1.6825199784172008e-32
0.671,-2.661793249340863e-32,-3.1545474010028927e-33
0.672,-2.4195484775194136e-32,1.1430359489861673e-32
0.673,-1.441980291451727e-32,2.2489129461091181e-32
0.674,-2.8953507676526836e-34,2.666894856949476e-32
0.675,1.3881799167079105e-32,2.2721029732944394e-32
0.676,2.378254055988416e-32,1.187354512602537e-32
0.677,2.6414674092545003e-32,-2.5502788160256548e-33
0.678,2.100158115388164e-32,-1.615020010676466e-32
0.679,9.216927615202329e-33,-2.4791286042261583e-32
0.68,-5.3326905276774275e-33,-2.586105270019906e-32
0.681,-1.821145942208049e-32,-1.905922727979941e-32
0.682,-2.550667004961314e-32,-6.481409319653912e-33
0.683,-2.501738994084517e-32,8.026472755220672e-33
0.684,-1.6918384017697943e-32,2.0044081347553117e-32
0.685,-3.6990378636428805e-33,2.5923435895598907e-32
0.686,1.060172180415231e-32,2.3896213474686552e-32
0.687,2.1629396959603872e-32,1.4605492744813805e-32
0.6880000000000001,2.6039791921233684e-32,9.020774480632405e-34
0.6890000000000001,2.2513097842305463e-32,-1.3030186169158403e-32
0.6900000000000001,2.2549669145977292e-32,-1.28796771919928e-32
0.6910000000000001,1.2259371259013131e-32,-2.2843758658485612e-32
0.6920000000000001,-1.7265048793035283e-33,-2.5824638864426834e-32
0.6930000000000001,-1.5140562829401054e-32,-2.093864585660411e-32
0.6940000000000001,-2.390357853788411e-32,-9.698485768206485e-33
0.6950000000000001,-2.5364947590724217e-32,4.454961352213902e-33
0.6960000000000001,-1.9104357671178444e-32,1.7205920141540086e-32
0.6970000000000001,-7.052243512581342e-33,2.4679673804072927e-32
0.6980000000000001,7.105356229013448e-33,2.4619950008472618e-32
0.6990000000000001,1.9054090975206073e-32,1.7069989058808157e-32
0.7000000000000001,2.516599805087088e-32,4.3517360737786165e-33
0.7010000000000001,2.3600999079912002e-32,-9.648176510179425e-33
0.7020000000000001,1.4860780394849988e-32,-2.0666114769484352e-32
0.7030000000000001,1.628365830281256e-33,-2.5359876648776126e-32
0.704,1.770485790374344e-33,-2.530792957902489e-32
0.705,-1.1907651358415584e-32,-2.2353789625819227e-32
0.706,-2.191745663527913e-32,-1.2608506880482387e-32
0.707,-2.522572896457511e-32,9.403897139589867e-34
0.708,-2.0848252453585195e-32,1.4158091961198863e-32
0.709,-1.0142418146700071e-32,2.3024314819686847e-32
0.71,3.613544423359925e-33,2.485605699041446e-32
0.711,1.6224336221033022e-32,1.9119433831245472e-32
0.712,2.3857028913672725e-32,7.58495597575651e-33
0.713,2.4205998796938727e-32,-6.218803832563689e-33
0.714,2.4200815960353574e-32,-6.070078985604509e-33
0.715,1.7263708287688748e-32,-1.7956004520042963e-32
0.716,5.0973315078782283e-33,-2.433939600173908e-32
0.717,-8.579383237556856e-33,-2.3296465494863603e-32
0.718,-1.9600371561220922e-32,-1.516923001150015e-32
0.719,-2.462141776592036e-32,-2.453915280938428e-33
0.72,-2.2134872557477278e-32,1.0965671025162214e-32
0.721,-1.2922232385554587e-32,2.100437634135533e-32
0.722,1.9124279655764443e-34,2.4619250396459815e-32
0.723,1.3202894974042572e-32,2.073187188149593e-32
0.724,2.2154365001799015e-32,1.0549912550197488e-32
0.725,2.433574639201025e-32,-2.807895515668963e-33
0.726,1.9105899541871871e-32,-1.5266970444032426e-32
0.727,8.080629259801742e-33,-2.3039722535345042e-32
0.728,-5.366422402339757e-33,-2.377694509095344e-32
0.729,-1.7136031248117696e-32,-1.7277756376917347e-32
0.73,-2.3652963861508064e-32,-5.5435672298339796e-33
0.731,-2.2951971941948442e-32,7.838161995378859e-33
0.732,-1.527034673858766e-32,1.879065747359847e-32
0.733,-2.9683953843244024e-33,2.3989788225592974e-32
0.734,1.0195729858252437e-32,2.1872903507507012e-32
0.735,2.0214073079435614e-32,1.3108395802484686e-32
0.736,2.4049096664791866e-32,3.8492297011059527e-34
0.737,2.0554600084349318e-32,-1.2413318832280827e-32
0.738,1.0818148881604469e-32,-2.1392311312295482e-32
0.739,-2.1772425108608565e-33,-2.38329727091894e-32
0.74,-1.4466978276532053e-32,-1.9014508175636593e-32
0.741,-2.231434637106399e-32,-8.427056359252034e-33
0.742,-2.3346626904051415e-32,4.6890316599845935e-33
0.743,-1.7272435372482603e-32,1.6334869312237873e-32
0.744,-5.963447984922145e-33,2.2972190150951304e-32
0.745,7.122240043973609e-33,2.2598306147401809e-32
0.746,1.7997493393460453e-32,1.535030049201613e-32
0.747,2.33609533090222e-32,3.4562003612573246e-33
0.748,2.1599169229105954e-32,-9.449841919351195e-33
0.749,1.32718620737137e-32,-1.9437891857225105e-32
0.75,9.344014899192305e-34,-2.347887030827975e-32
0.751,-1.1646287364814498e-32,-2.0363130330148372e-32
0.752,-2.0641814461343016e-32,-1.1062428552188958e-32
0.753,-2.3327288512508325e-32,1.572983760664398e-33
0.754,-1.8906672589456026e-32,1.3687779590821944e-32
0.755,-8.74855360101714e-33,2.159785529238698e-32
0.756,4.037443451687616e-33,2.291062181420515e-32
0.757,1.5552529454444525e-32,1.7248634166729783e-32
0.758,2.229755481528424e-32,6.357720276872457e-33
0.759,2.223626967845972e-32,-6.431239912572462e-33
0.76,1.540996951990892e-32,-1.722098449759934e-32
0.761,3.918017685138667e-33,-2.273546723516129e-32
0.762,-8.727719033569462e-33,-2.1314502872095813e-32
0.763,-1.8676030144625631e-32,-1.341348887209973e-32
0.764,-2.29091927467525e-32,-1.457813936594333e-33
0.765,-2.015831751549402e-32,1.0901604097498103e-32
0.766,-1.1283579062457965e-32,1.9903161036859558e-32
0.767,9.945708303468186e-34,2.2819374652188735e-32
0.768,1.292927094644412e-32,1.8783259440241238e-32
0.769,7.309413165789894e-34,2.2753290673579592e-32
0.77,1.26711783963825e-32,1.8866985379502255e-32
0.771,2.0716569561743372e-32,9.253473486907223e-33
0.772,2.243232584789305e-32,-3.143346908703992e-33
0.773,1.7317504877205755e-32,-1.4542573545332063e-32
0.774,6.950983412391813e-33,-2.147939663689774e-32
0.775,-5.4958252945608985e-33,-2.1858189484283634e-32
0.776,-1.622914991415886e-32,-1.5585530900663344e-32
0.777,-2.198915870367706e-32,-4.5919650024646735e-33
0.778,-2.103996213138749e-32,7.762087737927116e-33
0.779,-1.3692672950683735e-32,1.7713471641258764e-32
0.78,-2.203940487242995e-33,2.2242548045305014e-32
0.781,9.91709238861034e-33,1.9989423549966225e-32
0.782,1.8980587798077533e-32,1.1662164153473027e-32
0.783,2.2239219782801525e-32,-1.855102610666033e-34
0.784,1.8720891231690368e-32,-1.193731806355787e-32
0.785,9.518579588248344e-33,-2.0018178528538227e-32
0.786,-2.5490654950344327e-33,-2.198176633566284e-32
0.787,-1.380101792503327e-32,-1.7251031522529386e-32
0.788,-2.0816669665455325e-32,-7.287542081186652e-33
0.789,-2.1475658568092827e-32,4.8599712669927036e-33
0.79,-1.5598645781890828e-32,1.5488450356756691e-32
0.791,-4.995418952720202e-33,2.136931482771476e-32
0.792,7.09234153367027e-33,2.072915462487299e-32
0.793,1.6982084626352253e-32,1.3784434269762276e-32
0.794,2.1672244383553535e-32,2.669013273881887e-33
0.795,1.9753177820223286e-32,-9.22144535599328e-33
0.796,1.1830740681854073e-32,-1.82667792345938e-32
0.797,3.3525321477699625e-34,-2.1724481050055892e-32
0.798,-1.1223978040227951e-32,-1.8561165283114408e-32
0.799,-1.9329931184976676e-32,-9.761280444848424e-33
0.8,-2.1527922282563916e-32,1.979116945590734e-33
0.801,-1.7168889379748755e-32,1.307831328154713e-32
0.802,-7.600856038490259e-33,2.0161594757053293e-32
0.803,4.24784063341166e-33,2.108728998570935e-32
0.804,1.4764733617456763e-32,1.5594254224934134e-32
0.805,2.0754568729588238e-32,5.3750627270128744e-33
0.806,2.041004844594313e-32,-6.445444197480745e-33
0.807,1.385706985576541e-32,-1.6265636773192826e-32
0.808,3.109988158340705e-33,-2.11044513706427e-32
0.809,-8.547520241607063e-33,-1.9506291739662715e-32
0.81,-1.7565715780773715e-32,-1.1978806870707478e-32
0.811,-2.120966288686508e-32,-8.319093251810438e-34
0.812,-1.8388602207402797e-32,1.0530995952249015e-32
0.8130000000000001,-9.982334532530247e-33,1.8652111074195102e-32
0.8140000000000001,1.4330096225012649e-33,2.107143539921497e-32
0.8150000000000001,1.237438350412448e-32,1.70718818993981e-32
0.8160000000000001,1.951453310140742e-32,7.891645492692913e-33
0.8170000000000001,2.0693770882799162e-32,-3.659015268583035e-33
0.8180000000000001,1.557315918776192e-32,-1.405800986039207e-32
0.8190000000000001,5.731570416251103e-33,-2.014535434518221e-32
0.8200000000000001,-5.821055163792701e-33,-2.008336787026166e-32
0.8210000000000001,-1.5564223546186622e-32,-1.3911373002486835e-32
0.8220000000000001,-2.0539670005604552e-32,-3.527485869154124e-33
0.8230000000000001,-1.924951806719733e-32,7.895057159936555e-33
0.8240000000000001,-1.2107137379747538e-32,1.6877576261540938e-32
0.8250000000000001,-1.3050188733480946e-33,2.069532696251065e-32
0.8260000000000001,9.858194761447698e-33,1.820397436048792e-32
0.8270000000000001,1.7984977508504162e-32,1.0182489209233696e-32
0.8280000000000001,2.0612921002496842e-32,-9.102484607018583e-34
0.8290000000000001,1.6960792012657007e-32,-1.1689135600848776e-32
0.8300000000000001,8.160622230525146e-33,-1.887582073383226e-32
0.8310000000000001,-3.093070849268364e-33,-2.0295762657963428e-32
0.8320000000000001,-1.3368270366375832e-32,-1.553614512393884e-32
0.833,-2.851102827282362e-33,-2.0262174782330138e-32
0.834,-1.3145721602026107e-32,-1.5635895439620493e-32
0.835,-1.940659449858243e-32,-6.267906953124937e-33
0.836,-1.974232113584442e-32,4.97587076673748e-33
0.837,-1.4070476798587078e-32,1.46683601079635e-32
0.838,-4.136669661259938e-33,1.986585593492592e-32
0.839,7.022630759521976e-33,1.9002017329982407e-32
0.84,1.6008212483455735e-32,1.2359831548026835e-32
0.841,2.0093513051153074e-32,1.9793630932369082e-33
0.842,1.8051917355247278e-32,-8.968767842398837e-33
0.843,1.0524954624418525e-32,-1.7151785135977328e-32
0.844,-1.790988335348161e-34,-2.0089268596240232e-32
0.845,-1.0793042031837978e-32,-1.6904966823947568e-32
0.846,-1.8087961896165384e-32,-8.58805182816169e-33
0.847,-1.9855478536626646e-32,2.3140368953848308e-33
0.848,-1.5576232220775177e-32,1.2475817381387264e-32
0.849,-6.572273998907411e-33,1.880810740189487e-32
0.85,4.401286270738111e-33,1.9397098731374905e-32
0.851,1.399927042833595e-32,1.4082707614228498e-32
0.852,1.9306141102052186e-32,4.501443035619064e-33
0.853,1.872160242535609e-32,-6.417467586543109e-33
0.854,1.24431012621248e-32,-1.534757585254246e-32
0.855,2.399772973656746e-33,-1.9578581326602345e-32
0.856,-8.340246291336971e-33,-1.783886979374449e-32
0.857,-1.650706745238909e-32,-1.0677604750012602e-32
0.858,-1.9624559217145755e-32,-2.9158935570655594e-34
0.859,-1.6761051078243804e-32,1.0148577506885309e-32
0.86,-8.807647474659243e-33,1.7466372843767817e-32
0.861,1.798949879332587e-33,1.9445802658653804e-32
0.862,1.182293370462897e-32,1.5502405141942872e-32
0.863,1.8216520604165717e-32,6.855639424288881e-33
0.864,1.904659069451095e-32,-3.848128814820002e-33
0.865,1.40791155324466e-32,-1.334551277586047e-32
0.866,1.9025852743261193e-32,-3.617845653045698e-33
0.867,1.418355005787147e-32,-1.313965864676293e-32
0.868,5.042122342435551e-33,-1.8632142101818004e-32
0.869,-5.602912739332427e-33,-1.8437657688902596e-32
0.87,-1.4507879091860794e-32,-1.2634300838398035e-32
0.871,-1.8969297786989374e-32,-3.0063646420428875e-33
0.872,-1.7644602675928263e-32,7.504195850404103e-33
0.873,-1.0956077288608475e-32,1.5696683930263633e-32
0.874,-9.565051853385712e-34,1.9086310333662938e-32
0.875,9.300800060859687e-33,1.6657789430703307e-32
0.876,1.6694272261144233e-32,9.169342104516548e-33
0.877,1.8984032938571248e-32,-1.083889135724396e-33
0.878,1.5490423558684037e-32,-1.0973234663754287e-32
0.879,7.2955944873284e-33,-1.749114589991329e-32
0.88,-3.091594094872749e-33,-1.8665816438243827e-32
0.881,-1.250362194563851e-32,-1.4157642691766145e-32
0.882,-1.8080195014692863e-32,-5.357114128957251e-33
0.883,-1.8137446162435776e-32,5.0439901372644244e-33
0.884,-1.2676324265658953e-32,1.387588545034552e-32
0.885,-3.376698825178725e-33,1.8456755615685175e-32
0.886,6.919314867823082e-33,1.7407051593556347e-32
0.887,1.5075915784065558e-32,1.106487532676398e-32
0.888,1.8618638520494886e-32,1.377398778490007e-33
0.889,1.648499013512906e-32,-8.696903231322384e-33
0.89,9.343006949534563e-33,-1.6091712290292216e-32
0.891,-6.177493399007467e-34,-1.8566129748196888e-32
0.892,-1.0357412761819413e-32,-1.538370657524113e-32
0.893,-1.6913499215623744e-32,-7.531495995489367e-33
0.894,-1.8301962621934896e-32,2.585985527316828e-33
0.895,-1.4117570092926534e-32,1.1883031475763074e-32
0.896,-5.651937062541534e-33,1.7533815292652518e-32
0.897,4.5050838067224e-33,1.7831262180377789e-32
0.898,1.3257666205593914e-32,1.2702690893687637e-32
0.899,1.7947575980659535e-32,3.726487557069237e-33
0.9,1.7161462808852321e-32,-6.353600920036816e-33
0.901,1.115671877240811e-32,-1.4467109416107422e-32
0.902,1.7776088705713342e-33,-1.8152107924862893e-32
0.903,-8.111113601697815e-33,-1.6302200297963677e-32
0.904,-1.549918281123969e-32,-9.4986260855826e-33
0.905,-1.8147155516836803e-32,1.7219334239977664e-34
0.906,-1.5265179817750088e-32,9.758441834449074e-33
0.907,-7.748477768269389e-33,1.6343856321021403e-32
0.908,2.100626807882661e-33,1.7934859758724167e-32
0.909,1.1277855675378856e-32,1.4064021555857584e-32
0.91,1.6993341353843228e-32,5.927191153007264e-33
0.911,1.751970994837237e-32,-3.985865273959314e-33
0.912,1.2714086006087704e-32,-1.2653263452001513e-32
0.913,4.056288437050004e-33,-1.744215750437443e-32
0.914,-5.806793312505198e-33,-1.6908469007989485e-32
0.915,-1.3870379362976259e-32,-1.1232281106469393e-32
0.916,-1.7687172218891892e-32,-2.1576446999679502e-33
0.917,-1.611007357194469e-32,7.543240561555248e-33
0.918,-9.636853611555307e-33,1.4916868772985445e-32
0.919,-2.532343956423682e-34,1.7727613233787206e-32
0.92,9.176202836342198e-33,1.5135510226698624e-32
0.921,1.5782469763233796e-32,7.947167240091575e-33
0.922,1.75650539160112e-32,-1.6351207689809692e-33
0.923,1.399766955453113e-32,-1.0688047712724708e-32
0.924,6.183470265061609e-33,-1.6459089784703555e-32
0.925,-3.485999700839547e-33,-1.7203371942621244e-32
0.926,-1.2062702388021617e-32,-1.27111798699665e-32
0.927,-1.694087655730688e-32,-4.366655307223719e-33
0.928,-1.6648682056937486e-32,5.278622743015998e-33
0.929,-1.1292222751080767e-32,1.328582184864965e-32
0.93,-2.5180141548904586e-33,1.722426266093063e-32
0.931,6.993082770201088e-33,1.5909243927738484e-32
0.932,1.4344935618631198e-32,9.758332655013834e-33
0.933,1.730798357053989e-32,6.589904614525341e-34
0.934,1.4995346412245438e-32,-8.610564013093802e-33
0.935,8.128183066121661e-33,-1.5229571624998e-32
0.936,-1.1890668319686397e-33,-1.7193069193464406e-32
0.937,-1.0113546233028806e-32,-1.3919169780368087e-32
0.9380000000000001,-1.5931355992200274e-32,-6.421361754751657e-33
0.9390000000000001,-1.6882809269240563e-32,3.005146537974797e-33
0.9400000000000001,-1.5804064650445334e-32,-6.58127088027312e-33
0.9410000000000001,-1.6859798905198995e-32,2.8024015691987734e-33
0.9420000000000001,-1.2782552014557315e-32,1.1302237438047951e-32
0.9430000000000001,-4.8298773440044026e-33,1.6335166366227993e-32
0.9440000000000001,4.5657866506784986e-33,1.6381494435895283e-32
0.9450000000000001,1.2541077419273123e-32,1.1443721008160599e-32
0.9460000000000001,1.667429900865647e-32,3.040712780783431e-33
0.9470000000000001,1.572073519771126e-32,-6.259446202978272e-33
0.9480000000000001,9.987428376472203e-33,-1.3624266511967993e-32
0.9490000000000001,1.2346002748855054e-33,-1.681949696450364e-32
0.9500000000000001,-7.864718218185481e-33,-1.4886888054984098e-32
0.9510000000000001,-1.4540974369506966e-32,-8.431485950843852e-33
0.9520000000000001,-1.6771030538422452e-32,5.67650594999664e-34
0.9530000000000001,-1.389120478490445e-32,9.364136505016045e-33
0.9540000000000001,-6.794667167865963e-33,1.5282381020182657e-32
0.9550000000000001,2.3454814412018424e-33,1.65313806160465e-32
0.9560000000000001,1.0741618400548098e-32,1.2746674732711148e-32
0.9570000000000001,1.5841757661648025e-32,5.09648295122884e-33
0.9580000000000001,1.6105188315832734e-32,-4.078817516787632e-33
0.9590000000000001,1.1467859075399517e-32,-1.1982634802701874e-32
0.96,3.356951395312273e-33,-1.6214522752757942e-32
0.961,-5.748292325133356e-33,-1.549918045391063e-32
0.962,-1.3074360756181308e-32,-1.0070708771039519e-32
0.963,-1.6398273007566075e-32,-1.5963639443212745e-33
0.964,-1.2915142523087444e-32,-1.0185651493864169e-32
0.965,-1.6324426482204834e-32,-1.7779696684914402e-33
0.966,-1.4755780251967776e-32,7.142667200143075e-33
0.967,-8.703018207763525e-33,1.3860514970059178e-32
0.968,-2.2570161654316097e-35,1.6339049039531886e-32
0.969,8.635858031912718e-33,1.3838301450340305e-32
0.97,1.463807754276125e-32,7.135675951801354e-33
0.971,1.6166797204322378e-32,-1.7156207686847128e-33
0.972,1.2771802318658563e-32,-1.0015497481266671e-32
0.973,5.5023797805015544e-33,-1.5240613695149606e-32
0.974,-3.416909640598954e-33,-1.5811498967641184e-32
0.975,-1.1266948356543293e-32,-1.1569953993573109e-32
0.976,-1.566297895582293e-32,-3.8224518790232765e-33
0.977,-1.527903615562467e-32,5.0622206564050906e-33
0.978,-1.0247838403951856e-32,1.2377184096577497e-32
0.979,-2.1155550988017208e-33,1.5902139103520388e-32
0.98,6.63330756210716e-33,1.4577256773723747e-32
0.981,1.3334921617178072e-32,8.821761871216965e-33
0.982,1.5957183846021858e-32,4.014648532825702e-34
0.983,1.3715865752887723e-32,-8.1129539184616e-33
0.984,7.309056571563428e-33,-1.4130732910639382e-32
0.985,-1.3001580030698759e-33,-1.5829316089868194e-32
0.986,-9.485159610195441e-33,-1.2706295561187725e-32
0.987,-1.475713433429649e-32,-5.7278722498012675e-33
0.988,-1.552181716640663e-32,2.9699907266491217e-33
0.989,-1.1561558359921558e-32,1.0735311598811616e-32
0.99,-4.096960662193076e-33,1.5208652789697642e-32
0.991,4.5892661481444885e-33,1.5039988650809983e-32
0.992,1.1850337124332148e-32,1.0296081577452214e-32
0.993,1.5481868266015546e-32,2.4354552841042885e-33
0.994,1.4391071671887878e-32,-6.13998162286642e-33
0.995,8.925528944901084e-33,-1.2818837779766962e-32
0.996,7.62648847167148e-34,-1.5575432496674657e-32
0.997,-7.605097164701818e-33,-1.3584144858818707e-32
0.998,-1.363120311637381e-32,-7.466609183625582e-33
0.999,-1.5490063753657103e-32,9.022287300545582e-34
1.0,-1.263000230367222e-32,8.968720606973533e-33
1.0010000000000001,1.0382223398135493e-32,1.1461493215940601e-32
1.002,2.540229483922231e-33,1.522851807641376e-32
1.0030000000000001,1.479651527385578e-32,-4.316300736136837e-33
1.004,1.4758555676583754e-32,4.354512364693264e-33
1.0050000000000001,2.574138458415267e-33,-1.514472228018741e-32
1.006,1.0330964478169999e-32,-1.133466607148711e-32
1.0070000000000001,-1.245619274784915e-32,-8.903035317150957e-33
1.008,-5.662493084368525e-33,-1.4197776093665443e-32
1.0090000000000001,-1.3406052229613232e-32,7.289782703862e-33
1.01,-1.5194203608011506e-32,-1.1065381412901035e-33
1.0110000000000001,6.9710730603731794e-34,1.5193088948322038e-32
1.012,-7.608884676026041e-33,1.3139673321729514e-32
1.0130000000000001,1.3924138003642492e-32,5.991436732837318e-33
1.014,8.46610656402037e-33,1.254349705104547e-32
1.0150000000000001,1.3808560526732224e-32,6.129912296503232e-33
1.016,1.4932084553761871e-32,-2.127309465128088e-33
1.0170000000000001,1.150889453887198e-32,-9.709834961004504e-33
1.018,4.595600958040974e-33,-1.431298268681918e-32
1.0190000000000001,-3.692863942020944e-33,-1.454619405373545e-32
1.02,-1.0830220349554518e-32,-1.0353058449298927e-32
1.0210000000000001,-1.4648811527341906e-32,-3.0240359887252187e-33
1.022,-1.3997903764515757e-32,5.200637431401878e-33
1.0230000000000001,-9.090404413059291e-33,1.1815685820784724e-32
1.024,-1.4335485133489692e-33,1.4813886599547398e-32
1.025,-9.194318164374153e-33,1.1671918690425797e-32
1.026,1.2656311574346262e-32,7.73642537927386e-33
1.027,6.459833589949619e-33,1.3325645313775988e-32
1.028,1.2447339183465262e-32,-7.977231957687321e-33
1.029,1.4759572429144055e-32,1.1923329722781722e-35
1.03,-1.7309103958493905e-33,-1.4632980836590485e-32
1.031,6.438289721956055e-33,-1.3226718238960432e-32
1.032,-1.3872210533135233e-32,-4.820715736883234e-33
1.033,-9.053920832881383e-33,-1.1531969243685715e-32
1.034,-1.0362922646735963e-32,1.0337034949225041e-32
1.035,-1.4281238442089732e-32,3.0947902381942264e-33
1.036,4.754202527941494e-33,1.379197120394567e-32
1.037,-3.444822501770733e-33,1.4150826381746643e-32
1.038,4.5807739401154886e-33,1.3799396155713982e-32
1.039,1.1185996673849757e-32,9.250772201822796e-33
1.04,1.4365982714385734e-32,1.9028067379582177e-33
1.041,1.316464350810518e-32,-5.999621022231213e-33
1.042,7.962057639448817e-33,-1.2050411325764428e-32
1.043,3.5438828488321636e-34,-1.4414818265967776e-32
1.044,-7.335784378466642e-33,-1.238575617857825e-32
1.045,-1.2768508203026662e-32,-6.595172564172705e-33
1.046,-1.4298429844571451e-32,1.1826732318911013e-33
1.047,-1.147306975319957e-32,8.574816540250444e-33
1.048,-5.1665160705279626e-33,1.3333536506317762e-32
1.049,2.6909246894360596e-33,1.4019791587548862e-32
1.05,9.703523846129992e-33,1.0438346084428561e-32
1.051,1.3740561934046233e-32,3.693030026703424e-33
1.052,1.358370229220905e-32,-4.153415878663067e-33
1.053,9.294624680585843e-33,-1.0710104748386562e-32
1.054,2.1920000557119026e-33,-1.398650499897739e-32
1.055,-5.553888213713528e-33,-1.2996712417658796e-32
1.056,-1.1584270833868983e-32,-8.056060972481393e-33
1.057,-1.4070157766078988e-32,-6.808545682678299e-34
1.058,-1.2267031794326856e-32,6.876953659524399e-33
1.059,-6.737753436128148e-33,1.2317349347969894e-32
1.06,8.230358365112476e-34,1.399217903500872e-32
1.061,-6.855371297730147e-33,1.2198712029961527e-32
1.062,1.2902366234108168e-32,5.355561658132327e-33
1.063,7.950682905774708e-33,1.1458198336043324e-32
1.064,1.0420055857940926e-32,-9.234654163027057e-33
1.065,1.3734657384564502e-32,-2.1378671382945382e-33
1.066,-3.7410408228246676e-33,-1.3363118554718913e-32
1.067,4.0646721868750744e-33,-1.3244090689130932e-32
1.068,-1.360916842949766e-32,-2.4656316795383704e-33
1.069,-1.0103174530751052e-32,-9.411593994047708e-33
1.07,-8.137045736407776e-33,1.1126826786528303e-32
1.071,-1.2837264881596002e-32,4.958838560633782e-33
1.072,6.431588692375902e-33,1.2140423491147263e-32
1.073,-1.1448774143702716e-33,1.3668077215983602e-32
1.074,1.3684724475244452e-32,-4.7890378909753025e-34
1.075,1.1754809515267101e-32,6.978647658080459e-33
1.076,5.530182532150818e-33,-1.2476869179567015e-32
1.077,1.1375401477400675e-32,-7.499040444078758e-33
1.078,-8.777152275739761e-33,-1.0391304532665238e-32
1.079,-1.7690280262604345e-33,-1.3463745881651957e-32
1.08,-1.3138107000960633e-32,3.343412632032027e-33
1.081,-1.2840594768125785e-32,-4.277356890012638e-33
1.082,-2.7241145288057088e-33,1.323428440312529e-32
1.083,-9.426547978489841e-33,9.6488202920467e-33
1.084,1.0678178529365839e-32,8.205517721547952e-33
1.085,4.544999136992779e-33,1.265280576155162e-32
1.086,1.2006427972203269e-32,-5.99955827500276e-33
1.087,1.332248854048221e-32,1.435553637160135e-33
1.088,-1.499431597265187e-34,-1.3376454321356576e-32
1.089,7.088738643908683e-33,-1.131840465632991e-32
1.09,-1.2057247901300354e-32,-5.690847096607738e-33
