alpha,rigidity_min,collapse_generation
0.08925709515859766,0.08819476343590404,301.0
0.09007512520868113,0.09899182636296085,301.0
0.09089315525876461,0.0019285517494711788,301.0
0.09171118530884807,0.09620460544279372,301.0
0.09252921535893155,0.10196385043462264,301.0
0.09334724540901503,0.07489514679443245,301.0
0.09416527545909849,0.10395414627853186,301.0
0.09498330550918196,0.10495199269514208,301.0
0.09580133555926544,0.10595164461840975,301.0
0.09661936560934892,0.041666666666415435,301.0
0.09743739565943238,0.054517133955786334,301.0
0.09825542570951586,0.10896148256486683,301.0
0.09907345575959933,0.09352093689442996,301.0
0.0998914858096828,0.010863207153003932,301.0
0.10070951585976627,0.07045171985080673,301.0
0.10152754590984975,0.11300017651922666,301.0
0.10234557595993322,0.11401445057142061,301.0
0.10316360601001669,0.11503057492018876,301.0
0.10398163606010016,0.11604855463327836,301.0
0.10479966611018364,0.11706839479696024,301.0
0.1056176961602671,0.11809010051611336,301.0
0.10643572621035058,0.11127763207190224,301.0
0.10725375626043405,0.08210108143896977,301.0
0.10807178631051753,0.049130302105565626,301.0
0.108889816360601,0.12219568170109128,301.0
0.10970784641068447,0.11511831393136993,301.0
0.11052587646076795,0.01584786053814313,301.0
0.11134390651085141,0.018817002773818828,301.0
0.11216193656093489,0.08431941653642769,301.0
0.11297996661101836,0.1273702536112549,301.0
0.11379799666110184,0.1284108998087918,301.0
0.1146160267111853,0.12945346896831308,301.0
0.11543405676126878,0.03304012014588003,301.0
0.11625208681135225,0.048926434354083,301.0
0.11707011686143572,0.11999999999991828,301.0
0.11788814691151919,0.06719583960585172,301.0
0.11870617696160267,0.08656036446352158,301.0
0.11952420701168615,0.13243761996159492,301.0
0.12034223706176961,0.1368057466574305,301.0
0.12116026711185308,0.05570652173911513,301.0
0.12197829716193656,0.04390888081873705,301.0
0.12279632721202002,0.034564393939373064,301.0
0.1236143572621035,0.0896751975150241,301.0
0.12443238731218698,0.036492922787951215,301.0
0.12525041736227044,0.015994668443850384,301.0
0.1260684474123539,0.06780109911937887,301.0
0.1268864774624374,0.11893954345108758,301.0
0.12770450751252085,0.09760802469127991,301.0
0.12852253756260432,0.1474766050783981,301.0
0.1293405676126878,0.14855471933272613,301.0
0.13015859766277127,0.13339176161262237,301.0
0.13097662771285476,0.15071703695165645,301.0
0.13179465776293822,0.15180125179067597,301.0
0.13261268781302168,0.15073914561750723,301.0
0.13343071786310517,0.02165841584158157,301.0
0.13424874791318864,0.15506618972781702,301.0
0.13506677796327213,0.08864833235808074,301.0
0.1358848080133556,0.15725311772490605,301.0
0.13670283806343905,0.1476465730800896,301.0
0.13752086811352254,0.12307692307687876,301.0
0.138338898163606,0.06288032454300027,301.0
0.13915692821368947,0.1616519116834256,301.0
0.13997495826377296,0.06206040546125472,301.0
0.14079298831385642,0.09255079006723266,301.0
0.14161101836393988,0.06159740642499244,301.0
0.14242904841402337,0.021039676492996474,301.0
0.14324707846410684,0.019054833634402777,301.0
0.1440651085141903,0.03615604186494604,301.0
0.1448831385642738,0.09788557930517884,301.0
0.14570116861435725,0.12138728323656502,301.0
0.14651919866444071,0.06858407079705899,301.0
0.1473372287145242,0.1727966010435736,301.0
0.14815525876460767,0.005176682421768916,301.0
0.14897328881469116,0.07830648182838926,301.0
